another leader who can actually read the room is that 2 now trump 2024,Comparaciones con Otros Políticos
truth,Apoyo Entusiasta
algunos comentarios ejemplifican el espiritu destructivo de los colectivistas en argentina a 40 dias de su asunción los sindicatos convocan un paro general no aceptan que otros hagan prosperar un pais que éllos depredaron  vllc,Preocupación por la Controversia
yeah man  austin powers dont play  except with chainsaws,Humor y Sarcasmo
ron paul 20,Comparaciones con Otros Políticos
bravo this needs to be addressed more there are better solutions,Apoyo Entusiasta
klaus schwab just choked on his catwow javier nailed the globalist cabals collective arses to the wallway to go bravo javier,Humor y Sarcasmo
i love the factual clear undeniable presentation thank you we need more intelligent knowledgeable and brave voices like his they are trying to silence people like him,Apoyo Entusiasta
shared  please share this important video as widely as possible folks,Apoyo Entusiasta
when nixon stopped backing the us dollar with gold then we had just an imaginary dollar with no limit to the amount and no cost for the elite to create them willynilly we need an honest international money not controlled by any politicians or governments,Debate Económico
fu8k yeah,Apoyo Entusiasta
only 5 live in poverty globally this guy is out to lunch,Críticas Severas
trump syndrome without the derangement,Comparaciones con Otros Políticos
im surprise how easy people fool by a superficial speech i count about 20 líes on milei speech,Críticas Severas
genius enough said,Apoyo Entusiasta
i agree 100,Apoyo Entusiasta
man i llllooooove this guy his idealism is purely based on factsstats legit afedit 15 mins in ill move to argentiniaedit 2 argentina is my unconditional ally from today on,Apoyo Entusiasta
i cant think of anything civil or respectful to say about ol schwab tho,Preocupación por la Controversia
great speech great man wow i want to move to argentina,Apoyo Entusiasta
awesome more brave country leaders need to speak out,Apoyo Entusiasta
so is he claiming that todays worlds economic system along with all its economic and financial institutions is a form of socialism not capitalism and blaming everything on socialism hes such a joke along with his fans lol,Críticas Severas
bravo,Apoyo Entusiasta
sounds like they let a trojan horse sneak in,Preocupación por la Controversia
only if we in india could bring this sense to our governments,Comparaciones con Otros Políticos
i like this guy thank you people of argentina,Apoyo Entusiasta
big respect,Apoyo Entusiasta
im a fan respect for this man rare person who speaks the truth,Apoyo Entusiasta
thousand likes from me for this mister,Apoyo Entusiasta
referring to the monopoly look at all the conglomerates of mega corporations who buy and sell other major corporations monopolies are illegal in western countries yet only a handful of corporations own the entire gdp of the most wealthiest country in the world also keep in mind the extremely small few board members of those companies dont get me started on world banks,Debate Económico
my internet is working fine,Preocupación por la Controversia
what happens when he has kids no time clock to punch for motherhood so i dont see how liberalism brings equality to women unless child bearing and rearing is a luxury for those who can hire surrogates and nannies working people being incubators for the rich instead of having their own kids so i guess this is equality for men and women under a capitalist society,Debate Económico
i wish this man was the usa leader,Comparaciones con Otros Políticos
his numbers are utterly bogus he starts off suggesting only 10 of people live in poverty in fact almost 50 of the people in the world live in poverty around 10 live in absolute poverty he does finally get round to admitting that halfway through this nonsense hes thoroughly disingenuous he isnt there on behalf of the people of argentina thats for sure he wants to enrich only himself,Críticas Severas
actually sounds like the teacher on peanuts not his voice just the content lol i think a monarchy would be good for us and if we were all on the same side that could help does anyone really need to harm another to be happy,Humor y Sarcasmo
it sounds robotic is it really he talking,Preocupación por la Controversia
oh my god somebody who is taking a stand against the world economic forum hooray for you and for all of us thank you,Apoyo Entusiasta
i like this man,Apoyo Entusiasta
i love what this man is saying  god bless this man,Apoyo Entusiasta
fantastic,Apoyo Entusiasta
wow argentina  is waking up,Apoyo Entusiasta
he is good  but greatewst failure of not understanding humanities impat upo nature  our life supprt system is in meltdown  and we cant surfive what is coming  there will be bo trade  only warand famine,Preocupación por la Controversia
selling advertising is profitable selling weapons fraud politics trade medicine and selling drugs is too let us all do those things and leave production work and services to the stupid people,Humor y Sarcasmo
stupid ai hacks off entire sentences,Preocupación por la Controversia
what a breath of fresh air i guess we will have to wait until we are as much of a basket case as argentina before finding our own javier milei  trump talks the talk but this guy walks the walk,Comparaciones con Otros Políticos
this dude is on fire,Apoyo Entusiasta
sammála hverju orði,Apoyo Entusiasta
i hope the argentine people willl support him and not the dumb socialist members in argentina,Preocupación por la Controversia
amen,Apoyo Entusiasta
couldnt have said it better my self,Apoyo Entusiasta
is he still alive did they let him leave after this,Preocupación por la Controversia
what a legend,Apoyo Entusiasta
why did you join usa then,Preocupación por la Controversia
i mostly agree with this strange dude except his insight on the regulation of monopoly different socioeconomic models have cons and pros so far free market is one of the most effective models but it has achilles spots and the tendency to monopolization is one of such weaknesses it eventually renders freemarket to become to be nonfree market so antimonopoly regulation is required to fix it but any regulation contradicts freemarket such inconsistency of a pure freemarket model can be resolved and it has been resolved in usa by slight modification of free market model from the middle of 1930ths by antimonopoly acts but even an earlier version of freemarket had such regulation the sherman antitrust act,Debate Económico
legend this man said what millions are thinking swaub and his lefties must be turning purple on hearing this speechwhat we need is a counter movement that premotes free speech and self improvement and less interference by the state and its cronies like soros and gatesi hope we hear more from this leader with a backbone,Apoyo Entusiasta
sounds great but i still want to give anarchy a try first no rulers people would also have to give up the usury system diy sets you free nobody gives it to you,Preocupación por la Controversia
frikkin boss love this guy,Apoyo Entusiasta
i will ask him when he gets older in a world where everyone is selling bitcoins and trading stocks to get rich where everyone is making videos and selling advertising when the statistics show a very peachy numbers for the poor who is going to take care of his ailing body i am sure the doctors guided by economic principles will wipe clean his bank account and leave him decrepit and penniless,Debate Económico
this guy can barely scrape the rule of the bilderberg meeting regulars hes small fly,Críticas Severas
life liberty and property busybodies leave us be,Apoyo Entusiasta
another globalists puppet and peasants are cheering,Críticas Severas
he is a hockey stick,Humor y Sarcasmo
the best speech i have ever heard that has came out of this organization he spoke facts,Apoyo Entusiasta
wowza,Apoyo Entusiasta
not all heroes wear capes wow,Apoyo Entusiasta
how come that the comity allowed him to speak up well speechwe know that in eu  they will call him nazionalist,Preocupación por la Controversia
extraordinary its like the works of adam smith and thomas sowell were distilled into a 10 minute speech great job dubbing  makes this explosion of commonsense easily accessible,Apoyo Entusiasta
its a speech the world needed to hear thank you mr milei,Apoyo Entusiasta
lets pray they listen to his warning and wake up,Preocupación por la Controversia
i loved the fact they are being given a reality check by the president of argentina that is also an economist  it was a truly great speech they all needed to hear capitalism brought more people out of poverty in the shortest time period than any other economic system in the world,Apoyo Entusiasta
thats a terrible shame there is a man giving a speech to what equates to a forum of drug cartel leaders that only care about gaining in their own wealth and telling them abiding by the laws and helping humanity its a good thing trump told the same group of one world control fanatics basically the same thing and they have been trying to get rid of him with the crooked party in control of america ever since sounds like another man interested in the wellbeing of the humanity and the little guy just put him self in the cross hairs of the wefs self serving power players god protect these people,Preocupación por la Controversia
this is why we have the right to bear arms,Preocupación por la Controversia
well wef eletists is the enemy this guy is brilliant and has to backbone to stand up,Apoyo Entusiasta
i have opposed most politicians javier milei is a hero  now lets see if he can execute his vision bravo  blessings and all the best champion for free markets,Apoyo Entusiasta
that was an awesome and inspiring speech,Apoyo Entusiasta
what kind of system should it be sweden usa or china,Debate Económico
this guy is maga material thank you,Comparaciones con Otros Políticos
excellent,Apoyo Entusiasta
in 500 years socialists will complain their spaceships arent as nice as the trillionaires spaceyachts,Humor y Sarcasmo
fantastoc,Apoyo Entusiasta
the sad thing is that so few people understand this despite the overwhelming evidence that capitalism delivers prosperity freedom and digntiy to everyone,Apoyo Entusiasta
anyone who attends this place  apart from this guy has got some serious moral issues,Críticas Severas
this video is definitely edited you can hear the glitches in it,Preocupación por la Controversia
the argentinian trump  god bless you long life to you president miley,Comparaciones con Otros Políticos
way to go argentina a leader for the world to admire,Apoyo Entusiasta
preaching the truth,Apoyo Entusiasta
best translator for him almost seems like it is him speaking english,Apoyo Entusiasta
hes 100 percent correct,Apoyo Entusiasta
amen and amen,Apoyo Entusiasta
everybody here seems to have completely forgotten or are conveniently ignoring the fact that tesla and spacex wouldnt exist without significant financial support from the us government in their early years now they can largely stand on their own but are still receiving lots of government money from various programs if you follow this guys hardline libertarianism musklike companies would never get off the ground because of barriers to entry that are insurmountable without help from the collective mixed economies work bestproblems arise with the consolidation of wealth and power we are trending toward or have already arrived at corporate state fascism western state governments predominantly serve corporate state interests like with the military industrial complex and big pharma,Debate Económico
his conclusions may seem logical but he is confused the reason for decline is not the economic system capitalism vs communism it is the corruption corruption in government and corruption of the idea of both capitalism and socialism the countries of big economic growth are those where the corruption is at a minimum where the politicians and the government leave something for the country they dont take absolutely everything and more,Debate Económico
wonderful,Apoyo Entusiasta
whats wrong with his mouth is it ai generated,Preocupación por la Controversia
this guys speech  might of just give canada a chance of revitalisation  hope to final recovery  after trudeaus departure  the desintegration of the wef  bravo,Comparaciones con Otros Políticos
the most watched but least listened to speech,Preocupación por la Controversia
we must remember  learn from past  presentthat true free market capitalism includes responsibility fordamages it creates while advancing and efficient honest regulatory bodieshowever as it is in current free marketsuccesses of 1 of the wealthiestis achieved through abusing  taking wealth from middle  lower income population unless these mega corporations are correctlyhonestly held to account  regulatedwe all lose except the 1 wealthiest  for many decades governments such as the usa et alhave allowed corruption  protection of these mega corporations to monopolize  own markets while not being accountable to the people they damage the laws are overlooked or changed by influential lobbies severely corrupted regulatory agencieswho have become their croniescorporate cronyism now rules many western democraciesgovernment officials are bought  this is not true market capitalism but falseand will be the downfall of democracies  includes pharma medical systems agriculture energy  weaponizing climate changes  military industrial complex banking housing  many others,Debate Económico
no hell no farzad while on the surface javiers screed hits many of the libertarian hot buttons many of which i agree with its critical to put this speech in context this is the speech that the pirates will make just before picking your pockets and throwing you overboard to the sharksmilei uses gross generalities such as comparing abortion rights to a socialist form of population control positioning all competing political groupsphilosophies as parasitic soul sucking bureaucrats compared to his vision of a benevolent and perfect meritocracy of idealistic entrepreneurs this is reminiscent of ayn rands juvenile nonsense consider the absolutely critical inflection point the 2024 election represents we are in the early stages of the four biggest societal transformations weve ever experienced transportation energy labor and food hat tip adam dorrs brighter as we go through these transitions our society will necessarily go through some very difficult times as we are forced to abandon old ways of managing ourselves and adopt innovative  and previously unacceptable  new ways forward we have two political paths to choose from this year to get us through this difficult beginning on the democratic side we have a deep and wide bench of mostly well intentioned and capable public servants in the last three years inflation has essentially been tamed no high prices arent inflation they are the result of past inflation unemployment is very low massive investments are being made in supporting renewable energy expansion of evs and charging networks fighting climate change domestic production of microchips basic infrastructure fixes rebuilding of global alliances decisive and strong support for ukraine israel and nato and an absolute commitment to personal reproductive rights and our constitutionallybased government you dont like biden fine hell be gone before or no later than the 2028 elections our democracy is designed to refresh itself through election cycles dont like something get engaged vote run for office and make changes within our systemon the other side of the aisle is the gop which has completely transformed into maga of which their bench is one person wide and deep and his intended legislative positions and historical record are literally the opposite of all the evidence and positions mentioned above and this wont be good for long term business if we in the teslaelon universe can put aside our short term frustrations with bidens unhinged prounion mary barra fluffing words and focus on the actions and legislation that have actually occurred the choice becomes much clearer we can abandon our constitutional republic and go with the knownothing prima donna narcissistic fascist cowboy or support and force change from within the progressive evidencebased forward thinking democratic party,Debate Económico
lets me honest herei have no idea how capitalism socialism communism collectivism or any of those words are defined or what the subtle differences between them are or how they interconnect ive never heard a single explanation of any of them and i certainly wasnt taught about them at any pointi was just told we have the best economic system in much the same way that i was told we have the best football teamam i alone in this how many of you are scholars who actually have a deep understanding of these topicscause i get the feeling me and all of you are just blandly watch people argue about things we can barely even understandin fact i need a new hobby ima go start learning about it,Debate Económico
wonder who wrote his speech  so the previous government didnt believe in the right to property and a free market economy  he seems to love the west more than latin america  i wonder why  is it because argentinians are really europeans and not south americans,Preocupación por la Controversia
yall better get on board with  milei token its on ethereum its going to 1 dollar went from 1 cent to 15 overnight now at 7 cents bullish momentum im tellin u milei token dude,Humor y Sarcasmo
finnally a leader worth following this man does not lie,Apoyo Entusiasta
the leftists believe that you have no right to exist for your own sake they believe that you exist for the sake of the state and collective this is the fundamental principle they want to indoctrinate into your kids,Críticas Severas
dont trust someone talk about freedom and money and support us and israel,Preocupación por la Controversia
lord milei,Humor y Sarcasmo
freedom presidente milei  our truth hero,Apoyo Entusiasta
marvelous,Apoyo Entusiasta
remember their names and faces,Preocupación por la Controversia
man hasnt heard of inflation lol,Humor y Sarcasmo
hes bad ass,Apoyo Entusiasta
amen,Apoyo Entusiasta
1 compensation is not always commensurate with contribution 2 the principle of nonaggression is incompatible with a competitive capitalist society and with human nature itself 3 an unchecked monopoly would wheeled as much power for corrosion through violence as the mightiest of states 4 humans do cause harm to the environment i generally agree with his sentiment and truly enjoyed this speech claims to the contrary above however make his argument weaker  anyone who is collectivist leaning can use any one of these points to completely dismiss his argument,Debate Económico
awesome speech,Apoyo Entusiasta
a great man,Apoyo Entusiasta
no it didnt,Críticas Severas
this is one of the most important and timely speeches ever unfortunately however im wonder how many deaf ears this message fell on far too many i fear this message is on par with rush limbaughs message on americas exceptionalism,Apoyo Entusiasta
bravo at last someone with a sound mind,Apoyo Entusiasta
absolute truth the beauty of speaking with power uncorrupted,Apoyo Entusiasta
if the natural tendencies of mankind are so bad that it is not safe to permit people to be free how is it that the tendencies of these organizers are always good do not the legislators and their appointed agents also belong to the human race or do they believe that they themselves are made of a finer clay than the rest of mankindfrederic bastiat the law,Debate Económico
big brother had him come and speak to the ministry of plenty so they can say see were not evil as brouhaha followed the speech,Humor y Sarcasmo
where can i vote for this guy in the uk,Apoyo Entusiasta
and there you have it folks  salute milei,Apoyo Entusiasta
thankyou sir,Apoyo Entusiasta
the man who speaks to you of sacrifice speaks of slaves and masters and intends to be the masterayn rand,Comparaciones con Otros Políticos
eh ipredictionsgit a bananapokeame na,Humor y Sarcasmo
benny hill 20,Humor y Sarcasmo
its trump wo the bravado well spoken and focused,Comparaciones con Otros Políticos
well spoken truth will prevail,Apoyo Entusiasta
its about time someone explained the reality through statistics  but the wef has to be aware of that theyre successful business people  so why do they persist in their folly  because socialism communism puts complete control in their hands and takes all control both business and personal out of the individuals hands  all in the manipulative guise of equity,Preocupación por la Controversia
well put no doubt but to save 19 minutes of ones time  its on capitalism is good socialism is bad  thats the pointthen there is contrast and compare some historical data based on argentina  defense of libertarian principles and free market capitalismthats his viewtygot it,Debate Económico
what a dude,Apoyo Entusiasta
but can he deliver success in argentinatalk is cheap,Preocupación por la Controversia
an earthquake is happening in argentina that will shake up nations,Apoyo Entusiasta
these are wordssee words workwork wordswork,Humor y Sarcasmo
i agree with much this man is saying i hope however he agrees that the top 10 should also be paying their share in taxes so that the rest are not carrying the whole burden that top 10 makes as much as the 90 in the world and that is insane,Debate Económico
god bless argentina stand up for not only your country but the whole west and all its peoples mr milei love from american 19 year old,Apoyo Entusiasta
wow,Apoyo Entusiasta
woooowlong live freedom,Apoyo Entusiasta
no argument left for socialism,Críticas Severas
think what two men farzad and president trump could do together,Comparaciones con Otros Políticos
chicago illinois here i love this guy why cant he be my president how do i get my haircut like that,Comparaciones con Otros Políticos
i am on the fence with this man till he actually does something,Preocupación por la Controversia
north america needs to pay attention,Apoyo Entusiasta
careful now if it sounds too good to be true  then it probably is even a child knows many a lie is cloaked in truth,Preocupación por la Controversia
i remember when trump went up and said very similar things in front of this group and they didnt stop him until he got home i think we need to pray for this wonderful man and hope and pray that he does connect with trump so he can help him to overcome the obstacles hes going to be facing another person who should connect with is bibi nathanyahusame caliber of a manmay the lord bless you señor millei,Comparaciones con Otros Políticos
whats with all the jump cuts,Humor y Sarcasmo
one of the most important speeches of our time,Apoyo Entusiasta
wonderful,Apoyo Entusiasta
wow the world needs people like him,Apoyo Entusiasta
i hope this man is well protected these davos people dont like the truth,Preocupación por la Controversia
what is klaus reactioni wonder,Preocupación por la Controversia
common sense increasingly less common,Críticas Severas
 can you run the united kingdom after you have fixed argentina,Comparaciones con Otros Políticos
it broke the internet with 14000   political theater  be wary,Preocupación por la Controversia
leftist believe so many myths and lies they do not want to hear this truth,Críticas Severas
absolutely brilliant he probably wont be invited next year,Preocupación por la Controversia
truth always outsbravo,Apoyo Entusiasta
this guy has brains,Apoyo Entusiasta
bill gates is thinking  their on to me,Humor y Sarcasmo
omfg he sounds like trump lmao,Comparaciones con Otros Políticos
that ai engine is pretty good,Humor y Sarcasmo
modern ronald reagan,Comparaciones con Otros Políticos
i heard the speech in spanish it is translated exactly,Preocupación por la Controversia
lord whatever trap that the wef is planning for the innocent may the wickeds own feet get caught in the trap instead and may the innocent go free in the name of jesus amen,Preocupación por la Controversia
why is the video glitching,Humor y Sarcasmo
not only did ai do his voice and words on engish ai also changed his lip movements to match what was saidthere will be a few speakers to never be invited back  javier milei is one of them and his page on the wef might get removed unless this is a doublebluff,Preocupación por la Controversia
it would be better if the speech wasnt incomplete and incoherent show the real speech  it was so much better,Críticas Severas
he diplomaticly told wef to f off,Preocupación por la Controversia
wow this is the march for us the people,Apoyo Entusiasta
farzyness i saw it is pinned by farzad and im like huh i didnt do it and then i see the channel thats my nickname,Humor y Sarcasmo
chemtrails,Preocupación por la Controversia
hats off to wef for allowing this speech we need this in universities opening minds hearing the other view,Preocupación por la Controversia
editor please take care that any cuts for brevity dont remove details dates or statistic data thank you for this video this was a very important speech this man understands economic freedom and markets in general he gets socialism and its detrimental impacts on humanity the limitations of human rights and its devolvement into fascism i hope he survives after this slap in the face of the wef and their masters i wish american had someone of his courage someone who could bring us out of our flirting with socialism and bureaucratic weaponized politicsif only,Preocupación por la Controversia
awesome speech from president javier milei he is absolutely right there are no market failures if that happens its because someone intentionally wanted it to fail or because something was very wrong in that market  long life freedom damn it this man is a genius,Apoyo Entusiasta
if you find yourself opposing what this man said  then something is wrong he is so blatantly and obviously correct that only someone with bad intentions could oppose him why anyone would want to inflict the nightmare of collectivism onto their fellow citizens is disturbing and difficult to understand unless their intentions are evil  the fact that we are still debating this is insane,Críticas Severas
im hopeful hearing this speech at the world elitist forum all they are is descendants of  royalty from generations of wealth ignorance and inbreeding of bloodlines,Preocupación por la Controversia
bravo standing ovation,Apoyo Entusiasta
god bless this man argentina you are very lucky,Apoyo Entusiasta
i would like to hear claus and john carey comment on this incredible speech,Preocupación por la Controversia
capitalism worldwide is poverty hunger desperation   homelessness  destitution  yet socialism is the problem,Críticas Severas
this man should get a standing ovation,Apoyo Entusiasta
bravo,Apoyo Entusiasta
pay attention to the economic truthan economic system of the people for the people  by the peoplethe state is indeed the problem,Apoyo Entusiasta
viva argentina,Apoyo Entusiasta
cut budgets of over paid subsidized bureaucrats,Críticas Severas
why isnt joe biden there word on the street is that isnt the real joe biden,Comparaciones con Otros Políticos
the wef actually let him say all that wow they just got stomped i doubt they invite him back,Preocupación por la Controversia
the book  the 5000 year leap addresses this  great read,Debate Económico
the best speech this year everybody should listen to this across the globe,Apoyo Entusiasta
never underestimate a man who seems eccentric nothing wrong with it their usually honest intellugentcandcwont stab you in the back,Preocupación por la Controversia
it keeps jumping,Humor y Sarcasmo
i wish you was made in britain sir we could use someone like you,Comparaciones con Otros Políticos
genio sr presidente es un orgullo para nuestro pais,Apoyo Entusiasta
i thank god for people like him,Apoyo Entusiasta
colonelresearch sabc to find our preisident has recently reported,Preocupación por la Controversia
hope he doesnt know the klintons,Preocupación por la Controversia
guy starts by supporting his point with some ancient story about argentina being a global power yes a bunch of europeans came and took over the land started exploiting it and made a bunch of money that doesnt mean argentina was an advanced economy for the the times but yes an extraction one many countries still do that for instance russia advanced economy nah,Críticas Severas
what a powerful speech too bad few people will ever get to hear it,Apoyo Entusiasta
he speaks the truth how refreshing,Apoyo Entusiasta
just imaginenif all the presidents and pm were like him and trump and rfk and decsantis abd vicek what a lovely safe workd we would have,Comparaciones con Otros Políticos
western elite media msm is pushing this all over the world which means this guy is cringe and they are promoting this for a reason that has nothing to do with serving the public socialism pulled most latin americans out of poverty this guy represents oligarchs chased out for theft and criminal behavior during peoples revolutions across the region which were black indigenous and socialist and raised 80 of the poor from those groups from abject poverty after rubber barons like this guy robbed them and kept them in poverty this guy is the elite more gaslighting from supercapitalists as capitalism collapses around the world this speech didnt break the internet its one of the lamest most predictable slack jobs i have ever heard try harder though i like the shock bots in comments lol,Críticas Severas
i cant trust a speech that is this chopped up,Preocupación por la Controversia
he is absolutely correct,Apoyo Entusiasta
too many subsidized womens studies professors who are subsidized and only speak half the truth excluding men collectivists destroy truth by excluding the whole truth collectivists destroy the truth with quotas and agendas mandates tragic subsidized failures like public education public education must be privatized,Críticas Severas
do not sell your national wealth to wall street for some paper money dont be a fool,Debate Económico
did he talked in spanish or english i saw this in spanish,Preocupación por la Controversia
ai his do they make his mouth match english,Preocupación por la Controversia
finally a guy who knows whats going on,Apoyo Entusiasta
the future which us wall street money men will buy off all argentine national resources land and mines including lithium with paper money some people will definitely benefits from the sell off but every citizen in argentina will lose in the long runit is equivalent to a village leader sell all the land to a rich man and everyone in the village becomes the serf for that rich man,Críticas Severas
this is john galts speech from ayn rands atlas shrugged,Comparaciones con Otros Políticos
does business there say wages are socialism too check those taxpayer subsidies to business too on low wages 50 years from now half of your people wont be able to afford credit the rules of which business writes because campaign contributions are regulated by the fox i mean irs look up dark money on wikipedia and pay attention to 501c4,Críticas Severas
wow what a man real balls,Apoyo Entusiasta
clickbait the internet is working well,Humor y Sarcasmo
the reason why they let this man speak and occasionally others like him its to show the rest of the globalist elites who the enemy is they also use opportunities like this to let this man mix and mingle with the elites present and they hope certain things will rub off and he can be converted or at the very least tamed,Preocupación por la Controversia
i wish this brilliant person was the president of south africa just imagine the country and its citizens it would be a paradise of the people,Comparaciones con Otros Políticos
this is what the wef should structure themselves with freedom capitalism less government and more people,Debate Económico
how is working and making things for profit unfair thats a question for the left being productive is in fact penalized by a progressive and insanely complicated tax code that demoralise people into poverty and apathy the left is evil,Críticas Severas
ok he is positive as a balance of ideas but capitalism also started with negative things as slavery child labor colonialism etc and it created socialism as a response it required a framework to be sustainable and clashed with democracy so it created the problem the state and its regulations now we have monopolies and environmental problems notice china found a solution to all that by removing democracy from the equation and capitalism seems to be working good there and that makes more complex the dilemma for the west so my point is that milei perspective is too local and partial since he is an economist and i dont think an economist should run a country alone he is perfect for the current argentine situation though,Debate Económico
bravo,Apoyo Entusiasta
just look at america and its issues to see the flaws of capitalism however i do aspire with libertarianism but we need some simple laws to enforce an apple to use usbc or prevent all jobs to be relocated to cheaper countries where people do starve to make a living i mean whats the point of wealth if you can only archive that over the suffering of others i rather see the tide lift all boats even foreign,Debate Económico
brilliant speech thank you wef take note listen more and less ballsit,Apoyo Entusiasta
an excellent world leader,Apoyo Entusiasta
why would any of you support the morally bankrupt policies of the selfonlyinterested who have created extreme inequalities in wealth and basic security,Críticas Severas
wow parasites the name for those who refuse to use wisdom making him look and sound foolish from a rag news feed shows how planted they are in what he argued against 1192024,Críticas Severas
he is just another clown,Críticas Severas
if this man was the head of the who we either wouldnt have had covid at all or would have at least been given vitamin d and ivamectin,Comparaciones con Otros Políticos
thank you president milei thank you argentina for electing him,Apoyo Entusiasta
thats a wonderful speech but we dont have a free market,Preocupación por la Controversia
this speech should be in every school and college in america and europe great speech,Apoyo Entusiasta
more peacful d,Humor y Sarcasmo
capitalism where essential services are valued less than each and every member of your favorite football team and the millitary donates millions to esports where 12 nerds can go toe to toe while the backbone of your economy starves to death where the presidents are sstrade owners and our troops either violate the women or violate their government instead capitalism is so great that slavery is more lucrative than ever before and sweatshops run the worlds goods,Críticas Severas
interesting disruptive official comments from milei another dimension of psyops or,Preocupación por la Controversia
a true leader a voice of common sense a voice for libertarism,Apoyo Entusiasta
we in the us had an opportunity to support a politician with a similarly clear view vivek speaks the same truths and points out clearly that bureaucrats are the enemy,Comparaciones con Otros Políticos
miele is a fraud watch remarque 88 from vancouver island canada he speaks the truth miele is selling out the country to the globalists behind the scene wake up people,Críticas Severas
the whole world is like a living experiment to help us understand how to most help othersthank you argentina,Apoyo Entusiasta
the geopolitical ramifications of global monetary mismanagement are manifest 1 fed us policy is a centripetal force that sucks value into the center which benefits us holders democratic political institutions and us military superiority amplify these forces of finance see pareto laws and financial debt and leverage 2 value being sucked from the periphery to the center leads to greater wealth and income gaps both within nations and between nations 3 this leads to domestic and international unrest and conflict politically and socially 4 the economic and political collapse of the periphery leads to regional conflicts in the struggle over shrinking resources and this means hot wars as well as political chaos 5 this results in mass migrations of refugees and their chosen destination is the center sucking up all the value which is the west and especially the usa at the same time it invites global resentmentits astounding that open border advocates cannot draw the obvious conclusions and how disastrous this will be for their political agenda chaos notwithstanding as you can see from the sequence it all starts with fiat monetary regime mismanagement at the fed in coordination with the c5 central banks its all been engineered by baby boom leaders who have assumed they are alldeserving of their elite power status the world pays for their hubris,Debate Económico
what do you get when you cross milton friedman and general george s patton,Comparaciones con Otros Políticos
argentina has a voice,Apoyo Entusiasta
wow i like him even more this speech imho is right up there with some of reagans however javier milei is intimately familiar with socialism we should all take heed i am saving this to watch over and over when the mood strikes,Comparaciones con Otros Políticos
all i see is a capitalist talking to a room of capitalists whats the big deal,Críticas Severas
yes mr président you have described political and economical situations along history in such a clear and imparable way thank you for your speech may you bring the best and greatest succès in argentina,Apoyo Entusiasta
infinite growth in a finite world,Debate Económico
is our pathetic excuse for a government in great britain listening i doubt it,Comparaciones con Otros Políticos
two years with a system like that we will crash very soon because all this don t mix together who cares about 0,Debate Económico
the chance that argentina is going to become a new switzerland of the south will greatly depend on the amount of foreign investments the corporations have ruined the world and they are going to make sure that they are making more money we see that most of the developed world is in a economic downward spiral the same corporations will make sure that argentina is not going to compete with them,Debate Económico
this guy is a capitalist puppet,Críticas Severas
there are only two countries in the world that have taken people out of poverty by capitalism singapore and hong kong only that s all the rest have done so by socialism but keep talking and gaslighting the only thing capitalism is good at is creating a rich oligarch class and to be clear this guy was a thief and a crook before he became this capitalist fool the world has been run by these crooks for centuries now this old tale is always entertaining to hear its like watching monty python movies or lord of the rings,Críticas Severas
why cant we in the us be blessed with an argentine style milei,Comparaciones con Otros Políticos
im stunned he was allowed to speak at length about anything other than the narrative,Preocupación por la Controversia
milei vivek those 2 together i wana see that talk,Comparaciones con Otros Políticos
he and trump should join forces and create their version of new world order where everyone benefits not just the elites,Comparaciones con Otros Políticos
were taxed and taxed on top of taxes property sales roads federal state city etc with no choice where the monies go and our country cant sustain a balance budget please bureaucrats get richer while families struggle,Debate Económico
this guy is so right on,Apoyo Entusiasta
billionaires are sucking up all the money most people are poor,Debate Económico
false opposition,Preocupación por la Controversia
communism and socialism only makes the state rich and people directly connected to it its amazing how some people defend this idea actually i know theyre brainwashed but all they need to do is wake up,Debate Económico
let poland go out from eu and become one of argentinas statesat least until milei is ruling argentina,Humor y Sarcasmo
this proves statistics can be cooked as one wishes here pure idiocy,Preocupación por la Controversia
bravo,Apoyo Entusiasta
well the internet is still working and this guy is still a blind fool is this even real,Preocupación por la Controversia
this guy is awesome,Apoyo Entusiasta
if you dont understand that we all are being played by this gov both parties we are doomed research klaus schwab wef davis meeting in switzerland schwab gives orders to a majority of leaders in many countries including us president and future presidents if you do not understand this you understand nothing but continued to be distracted while the agenda wheel moves forward for a society of you will own nothing and be happy why do you think all this chaos is happening,Preocupación por la Controversia
this is not a smooth video the image shifts and the sound jumps is it ai or bad editing,Preocupación por la Controversia
i am in shock how can ai do this well helps convey the message 10 fold,Preocupación por la Controversia
im wondering why they would let such an intelligent person speak at such a corrupt meetinghhhhhmmmm,Preocupación por la Controversia
facts sounds like the america i grew up in before these neo fascist progressive regimes infected our nation with their socialist political cancer now im watching my country become divided poorer and has lost its moral compass and sense of meaning and direction its sad how our success can be overshadowed by this current neomarxist disease,Debate Económico
he nailed everything honest and brave,Apoyo Entusiasta
sounds like the john galt speech from atlas shrugged that book was written about the times we are in now and a man who stood up,Comparaciones con Otros Políticos
the libertarian stance javier milei posits sounds wishy washy and platitudinous i dont think it is particularly inspiring or truthful that freedom in making money and setting prices for the goods and services be done at the individual level he makes a brief reference at the end to a main character like mentality that pervades lesser people in desiring their own bags of loot it is all very tiring to hear such tropes being peddled like they are gods gift,Críticas Severas
market failures do not exist hes 100 correct all of this is by design they get fatter pockets while ours get thinner,Debate Económico
their growth only aids the already wealthy look at what is happening right now there is no medium class anymore,Debate Económico
